50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,home_team,away_team,match_date,block_offensive,pass_goal_assist,pass_straight,block_deflection,clearance_other,shot_deflected,injury_stoppage_in_chain,pass_miscommunication,foul_committed_penalty,foul_won_penalty,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,shot_saved_off_target,shot_saved_to_post,block_save_block,dribble_no_touch,shot_redirect,shot_follows_dribble,x,y,end_x,end_y,progression,is_line_breaking,zone_origin,zone_dest
,,,,,,,,,,,,,,,,,2.53058,,,,,,,,,,,,,69d8fca3-94c7-45a1-86c4-b9f69b074ede,853,,"[87.7, 40.2]",3773660,18,,,,,0.38191882,88966edf-8f46-48a7-bcc3-bef907253ee3,Right Foot,,,,"[112.1, 50.0]",Low Pass,,26.294487,,,,Daniel Gómez Alcón,30593.0,True,,Through Ball,True,,1,Regular Play,Roger Martí Salvador,6684.0,Left Center Forward,36,Levante UD,221,"['23c24c9c-ef89-4bae-9de4-c4563ebb3dbb', '45c80440-170d-4e37-98be-9d473040600e']",15,,,,,,,,,,,,,,,,,,Levante UD,221,00:18:15.588,Pass,True,Barcelona,Levante UD,2020-12-13,,,,,,,,,,,,,,,,,,,,87.7,40.2,112.1,50.0,24.39999999999999,True,Autre,Surface centrale
,,,,,,,,,,,,,,,,,0.762464,,,,,,,,,,,,,62d1b556-d6b4-46c9-969d-6debdc50790f,1147,,"[86.9, 49.4]",3773660,24,,,,,0.8329813,daed0a3b-0a67-4499-b4ee-378ed540e28f,Right Foot,,,,"[92.9, 56.0]",Ground Pass,,8.9196415,,,,Jorge Andújar Moreno,6672.0,True,,,,,1,From Goal Kick,Gonzalo Julián Melero Manzanares,11669.0,Left Midfield,60,Levante UD,221,['1d16aefa-1fc2-4690-b8a2-74788e1bdbb6'],49,,,,,,,,,,,,,,,,,,Levante UD,221,00:24:49.275,Pass,,Barcelona,Levante UD,2020-12-13,,,,,,,,,,,,,,,,,,,,86.9,49.4,92.9,56.0,6.0,False,Autre,Half-space droit
,,,,,,,,,,,,,,,,,2.160687,,,,,,,,,,,,,5053d121-9e4a-498e-a036-804cf0a7c7fc,1247,,"[104.0, 71.8]",3773660,27,,,,,-1.9731175,54b51652-8d0c-4f33-b446-400737b77f7f,Right Foot,,,,"[92.0, 43.6]",Ground Pass,,30.647022,,,,Daniel Gómez Alcón,30593.0,True,,,,,1,From Corner,Mickaël Malsa,23966.0,Left Defensive Midfield,63,Levante UD,221,['a1b9c4a4-2278-4977-8361-a446a3e65b51'],43,,,,,,,,,,,,,,,,,,Levante UD,221,00:27:43.897,Pass,,Barcelona,Levante UD,2020-12-13,,,,,,,,,,,,,,,,,,,,104.0,71.8,92.0,43.6,-12.0,False,Autre,Autre
,,,,,,,,,,,,,,,,,1.00087,,,,,,,,,,,,,348490de-6d62-4e8a-804c-1d6172db587b,1367,,"[67.0, 66.7]",3773660,30,,,,,-0.8842485,,Right Foot,,,,"[77.9, 53.4]",Ground Pass,,17.19593,,Incomplete,,Gonzalo Julián Melero Manzanares,11669.0,,,Through Ball,True,,1,Regular Play,Daniel Gómez Alcón,30593.0,Right Center Forward,70,Levante UD,221,"['b17d682a-3b33-4f40-b99d-b4840f4bd054', 'ea5676ae-ea81-4128-ae74-2a9b4bd75f1c']",18,,,,,,,,,,,,,,,,,,Levante UD,221,00:30:18.502,Pass,,Barcelona,Levante UD,2020-12-13,,,,,,,,,,,,,,,,,,,,67.0,66.7,77.9,53.4,10.900000000000006,False,Couloir droit,Distance
,,,,,,,,,,,,,,,,,0.824839,,,,,,,,,,,,,7be3e7a1-2b3e-40a8-a9d4-0e022ee5e613,1498,,"[94.6, 22.8]",3773660,33,,,,,1.0227174,,Right Foot,,,,"[105.1, 40.0]",Ground Pass,,20.151674,,Incomplete,,Jorge Andújar Moreno,6672.0,,,Through Ball,True,,1,Regular Play,Gonzalo Julián Melero Manzanares,11669.0,Left Midfield,74,Levante UD,221,"['0d9c2955-0e43-468a-8572-b103fa1e0c20', 'f98a7938-fbe8-4df0-8058-6772e2e5d7f0']",5,,,,,,,,,,,,,,,,,,Levante UD,221,00:33:05.266,Pass,,Barcelona,Levante UD,2020-12-13,,,,,,,,,,,,,,,,,,,,94.6,22.8,105.1,40.0,10.5,False,Half-space gauche,Surface centrale
,,,,,,,,,,,,,,,,,1.67428,,,,,,,,,,,,,2f8e7a42-0a6f-4ea2-aab4-9d6d88c2ae21,3719,,"[100.3, 63.7]",3773660,92,,,,,-1.8005381,557fa5a1-e0b2-4a66-af85-6051c41c0080,Right Foot,,,,"[97.4, 51.3]",Ground Pass,,12.734598,,,,José Luis Morales Nogales,6668.0,True,,,,,2,Regular Play,Francisco Javier Hidalgo Gómez,30492.0,Right Midfield,181,Levante UD,221,['9f7c3915-6501-435b-83b2-64fe756eaa61'],8,,,,,,,,,,,,,,,,,,Levante UD,221,00:47:08.179,Pass,,Barcelona,Levante UD,2020-12-13,,,,,,,,,,,,,,,,,,,,100.3,63.7,97.4,51.3,-2.8999999999999915,False,Couloir droit,Half-space droit
,,,,,,,,,,,,,,,,,1.618732,,,,,,,,,,,,,a209f243-a0cb-4842-846a-ab36d903b731,1735,,"[120.0, 80.0]",3773593,38,,,,,-1.9347752,fe39ba89-1cb2-4691-b287-262b63c39f5c,Right Foot,,,,"[107.2, 46.4]",High Pass,,35.95553,,,True,Francis Joseph Coquelin,3437.0,True,,Outswinging,,Corner,1,From Corner,Daniel Parejo Muñoz,6595.0,Right Center Midfield,64,Villarreal,222,['bb11f94c-3cb7-411d-b844-d643a2679904'],37,,,,,,,,,,,,,,,,,,Villarreal,222,00:38:37.187,Pass,,Barcelona,Villarreal,2020-09-27,,,,,,,,,,,,,,,,,,,,120.0,80.0,107.2,46.4,-12.799999999999997,False,Autre,Surface centrale
,,,,,,,,,,,,,,,,,0.727215,,,,,,,,,,,,,b6431ac8-2261-4045-a452-c78362ab528f,2040,,"[99.5, 41.9]",3773593,44,,,,,-0.27094686,13e2ccc3-a525-4547-ad5e-7720d2d39a1e,Other,,,,"[104.9, 40.4]",Low Pass,,5.6044626,,,,Gerard Moreno Balaguero,6766.0,True,,,,Recovery,1,From Free Kick,Francis Joseph Coquelin,3437.0,Left Center Midfield,78,Villarreal,222,"['25b38083-a144-462c-8eb5-ba9a60882e09', '580ad9eb-c547-4242-9b9f-7c5deeb97e82']",36,,,,,,,,,,,,,,,,,,Villarreal,222,00:44:36.639,Pass,,Barcelona,Villarreal,2020-09-27,,,,,,,,,,,,,,,,,,,,99.5,41.9,104.9,40.4,5.400000000000006,False,Autre,Surface centrale
,,,,,,,,,,,,,,,,,2.097723,,,,,,,,,,,,,a3ed3676-2397-4359-8cce-c6fb11cfb170,2741,,"[100.1, 67.6]",3773593,57,,,,,-1.3389666,025f8da3-850d-4de5-b057-ec3325be638a,Left Foot,True,,,"[109.0, 29.9]",High Pass,,38.736286,,,,Vicente Iborra De La Fuente,3497.0,True,,,,,2,From Corner,Moisés Gómez Bordonado,11675.0,Left Wing,104,Villarreal,222,['cee8a407-0449-46e6-b9c2-fa1146a3cd15'],20,,,,,,,,,,,,,,,,,,Villarreal,222,00:12:20.576,Pass,,Barcelona,Villarreal,2020-09-27,,,,,,,,,,,,,,,,,,,,100.1,67.6,109.0,29.9,8.900000000000006,False,Couloir droit,Autre
,,,,,,,,,,,,,,,,,1.127521,,,,,,,,,,,,,29ba6872-b546-473d-b8ef-e1f8d7a9b15e,4177,,"[87.2, 49.2]",3773593,88,,,,,0.77720165,e0ee764c-b2b9-4a04-9770-41336e0082a5,Right Foot,,,,"[99.5, 61.3]",Ground Pass,,17.253984,,,,Takefusa Kubo,31090.0,True,,,,,2,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,154,Villarreal,222,['708f5e56-4444-4830-b01b-52ba7cd7e198'],45,,,,,,,,,,,,,,,,,,Villarreal,222,00:43:45.038,Pass,,Barcelona,Villarreal,2020-09-27,,,,,,,,,,,,,,,,,,,,87.2,49.2,99.5,61.3,12.299999999999997,False,Autre,Half-space droit
,,,,,,,,,,,,,,,,,0.129213,,,,,,,,,,,,,1ad5798e-9277-452f-ad39-2519e9a7111d,811,,"[98.0, 26.7]",3773466,16,,,,,-0.7086263,,Left Foot,,,,"[100.8, 24.3]",Ground Pass,,3.6878178,,Incomplete,,Emre Mor,6803.0,,,Through Ball,True,,1,From Throw In,Iago Aspas Juncal,5217.0,Left Center Forward,32,Celta Vigo,209,"['6b02d263-39ec-4fca-a2e7-693375458bcf', 'b6cd4eee-3472-43d3-beec-5074b615358d']",44,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:16:44.707,Pass,,Celta Vigo,Barcelona,2020-10-01,,,,,,,,,,,,,,,,,,,,98.0,26.7,100.8,24.3,2.799999999999997,False,Half-space gauche,Half-space gauche
,,,,,,,,,,,,,,,,,4.553255,,,,,,,,,,,,,23043c7a-d0c6-442f-9919-c6f9ffc55c6b,1300,,"[77.4, 35.7]",3773466,27,,,,,-0.18277137,,Right Foot,,,,"[119.6, 27.9]",Low Pass,,42.9148,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,Through Ball,True,,1,Regular Play,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,53,Celta Vigo,209,"['a939f26e-5b11-48ca-bb46-4bfefad6552d', 'e653a079-d2e1-44f3-bdf9-46b7d5ac5e49']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:37.206,Pass,,Celta Vigo,Barcelona,2020-10-01,,,,,,,,,,,,,,,,,,,,77.4,35.7,119.6,27.9,42.19999999999999,True,Distance,Autre
,,,,,,,,,,,,,,,,,1.218327,,,,,,,,,,,,,205ab3c0-545a-47a3-a282-19de928e707a,1651,,"[72.6, 46.1]",3773466,34,,,,,-0.19395915,,Left Foot,,,,"[95.0, 41.7]",Ground Pass,,22.828053,,Pass Offside,,Denis Suárez Fernández,6609.0,,,Through Ball,True,,1,Regular Play,Iago Aspas Juncal,5217.0,Right Center Forward,63,Celta Vigo,209,['9cc80298-cb8a-4ffc-bc06-dac61d0a606b'],18,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:34:18.170,Pass,,Celta Vigo,Barcelona,2020-10-01,,,,,,,,,,,,,,,,,,,,72.6,46.1,95.0,41.7,22.400000000000006,True,Distance,Autre
,,,,,,,,,,,,,,,,,1.774294,,,,,,,,,,,,,6697c121-474d-43e7-a433-a3db9f9a5c85,1812,,"[69.6, 25.3]",3773466,37,,,,,0.7333126,,Left Foot,,,,"[91.8, 45.3]",Ground Pass,,29.880428,,Incomplete,,Hugo Mallo Novegil,6805.0,,,Through Ball,True,,1,Regular Play,Iago Aspas Juncal,5217.0,Right Center Forward,71,Celta Vigo,209,"['117090ca-f369-4f85-ba88-8e5bf719468f', 'b25b7ff9-3a8d-4ffb-b602-65820015ad3b']",55,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:37:55.463,Pass,,Celta Vigo,Barcelona,2020-10-01,,,,,,,,,,,,,,,,,,,,69.6,25.3,91.8,45.3,22.200000000000003,True,Distance,Autre
,,,,,,,,,,,,,,,,,2.317781,,,,,,,,,,,,,25cf97b8-1814-4093-beb3-b75c331f8b80,2339,,"[114.9, 66.0]",3773466,52,,,,,-1.9495716,47734b80-829a-464c-8d99-490866476913,Right Foot,True,True,,"[103.0, 36.1]",Ground Pass,,32.18105,,,,Lucas René Olaza Catrofe,24730.0,True,,,,,2,From Kick Off,Hugo Mallo Novegil,6805.0,Right Center Back,99,Celta Vigo,209,['f34b71a0-964c-4730-a437-febf44dfd46a'],22,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:22.146,Pass,,Celta Vigo,Barcelona,2020-10-01,,,,,,,,,,,,,,,,,,,,114.9,66.0,103.0,36.1,-11.900000000000006,False,Autre,Surface centrale
,,,,,,,,,,,,,,,,,3.459915,,,,,,,,,,,,,9edaa72b-bd08-46b4-a3d5-4c4bc9083c20,2541,,"[61.0, 57.1]",3773466,57,,,,,-0.16550505,,Right Foot,,,,"[106.5, 49.5]",High Pass,,46.13036,,Incomplete,,Iago Aspas Juncal,5217.0,,,Through Ball,True,,2,From Throw In,Néstor Alejandro Araújo Razo,11388.0,Center Back,108,Celta Vigo,209,"['ab8a3b2b-7cd4-4726-a747-bae5fe0d0a7e', 'abfa1833-028e-4a4e-82da-2a49998f9475']",33,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:12:33.525,Pass,,Celta Vigo,Barcelona,2020-10-01,,,,,,,,,,,,,,,,,,,,61.0,57.1,106.5,49.5,45.5,True,Distance,Surface centrale
,,,,,,,,,,,,,,,,,1.580728,,,,,,,,,,,,,72ff18b8-278a-4dd2-a6ff-3a786791612e,2911,,"[73.1, 38.8]",3773466,72,,,,,-0.9707461,e33d9952-2ee0-48b5-9e7f-9b9387d76511,Left Foot,,,,"[95.2, 6.5]",Ground Pass,,39.13694,,,,Manuel Agudo Durán,6724.0,True,,,,,2,Regular Play,Iago Aspas Juncal,5217.0,Center Attacking Midfield,127,Celta Vigo,209,['31fa203e-3555-4542-873a-8bda753684a3'],40,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:27:40.556,Pass,,Celta Vigo,Barcelona,2020-10-01,,,,,,,,,,,,,,,,,,,,73.1,38.8,95.2,6.5,22.10000000000001,True,Distance,Couloir gauche
,,,,,,,,,,,,,,,,,1.800414,,,,,,,,,,,,,b0d19a47-da53-4cd3-8dfc-159b2f45f34b,2925,,"[100.7, 39.8]",3773466,72,,,,,-0.7577372,6f6a1b77-6d15-4bd7-b0be-d15795c3d58d,Left Foot,,,,"[113.7, 27.5]",Low Pass,,17.896648,,,,Manuel Agudo Durán,6724.0,True,,Through Ball,True,,2,Regular Play,Miguel Baeza Pérez,39598.0,Right Wing,127,Celta Vigo,209,['e8f55cf1-98e4-4677-9eb2-4de16351bf91'],54,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:27:54.245,Pass,,Celta Vigo,Barcelona,2020-10-01,,,,,,,,,,,,,,,,,,,,100.7,39.8,113.7,27.5,13.0,False,Autre,Autre
,,,,,,,,,,,,,,,,,1.306201,,,,,,,,,,,,,172421b0-2ce5-48bb-bfaf-637ecf6b5e5b,3089,,"[76.0, 45.0]",3773466,78,,,,,-0.4960906,8a4d15cc-01c2-4dc6-99d7-b4e2fb46c3d1,Right Foot,,,,"[95.4, 34.5]",Ground Pass,,22.059238,,,,Manuel Agudo Durán,6724.0,True,,,,,2,From Goal Kick,Denis Suárez Fernández,6609.0,Left Center Midfield,137,Celta Vigo,209,['691f6f8b-d9f1-4428-8d8b-aa0041b24348'],49,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:33:49.851,Pass,,Celta Vigo,Barcelona,2020-10-01,,,,,,,,,,,,,,,,,,,,76.0,45.0,95.4,34.5,19.400000000000006,True,Distance,Autre
,,,,,,,,,,,,,,,,,0.581114,,,,,,,,,,,,,9270f247-ec79-45f9-8be3-fb6de1280876,3371,,"[78.5, 23.2]",3773466,86,,,,,0.6265274,3c462400-9ee7-4d38-9a0e-55f8ea6d61b0,Right Foot,,,,"[89.0, 30.8]",Ground Pass,,12.961867,,,,Miguel Baeza Pérez,39598.0,True,,,,,2,From Free Kick,Manuel Agudo Durán,6724.0,Left Wing,153,Celta Vigo,209,['dc153062-5b94-4ae2-acbc-a0d5bd2c596e'],58,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:58.955,Pass,,Celta Vigo,Barcelona,2020-10-01,,,,,,,,,,,,,,,,,,,,78.5,23.2,89.0,30.8,10.5,False,Distance,Autre
,,,,,,,,,,,,,,,,,0.991832,,,,,,,,,,,,,ca3d8559-8f2d-4be9-ba9c-d0b724ede699,3395,,"[120.0, 0.1]",3773466,87,,,,,1.70676,12b5e10a-aff2-40d4-b3c9-c646c7ee17c6,Right Foot,,,,"[115.8, 30.8]",High Pass,True,30.985964,,,,Néstor Alejandro Araújo Razo,11388.0,True,,Inswinging,,Corner,2,From Corner,Manuel Agudo Durán,6724.0,Left Wing,155,Celta Vigo,209,['51cdc94e-3b0d-422f-9a90-8cff200771ad'],34,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:42:34.371,Pass,,Celta Vigo,Barcelona,2020-10-01,,,,,,,,,,,,,,,,,,,,120.0,0.1,115.8,30.8,-4.200000000000003,False,Autre,Surface centrale
,,,,,,,,,,,,,,,,,1.633877,,,,,,,,,,,,,aceae714-442a-4faa-a1bc-35a7ae35f418,286,,"[84.8, 63.6]",3773585,4,,,,,-0.43272963,ec87249c-91ac-4248-9d05-e5a55a3cffea,Right Foot,,,,"[104.5, 54.5]",Ground Pass,,21.70023,,,,Federico Santiago Valverde Dipetta,6773.0,,,Through Ball,True,,1,From Keeper,Karim Benzema,19677.0,Center Forward,10,Real Madrid,220,['b9397b90-418b-42b9-b79c-cfe0a2fe7b18'],47,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:47.446,Pass,,Barcelona,Real Madrid,2020-10-24,,True,,,,,,,,,,,,,,,,,,84.8,63.6,104.5,54.5,19.700000000000003,True,Couloir droit,Autre
,,,,,,,,,,,,,,,,,1.233754,,,,,,,,,,,,,5bb0b75e-500a-4548-b71b-94f89c8664f9,359,,"[112.0, 32.0]",3773585,6,,,,,2.7509856,770fd01b-d082-4c24-bcef-72136993bf56,Right Foot,,,,"[106.9, 34.1]",Low Pass,,5.515433,,,,Vinícius José Paixão de Oliveira Júnior,18395.0,True,,,,,1,Regular Play,Karim Benzema,19677.0,Center Forward,12,Real Madrid,220,"['bf93d39e-856d-4590-9279-e07ccceb7915', 'd615064a-5dbb-4569-9bfd-32089e384f46']",41,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:41.914,Pass,True,Barcelona,Real Madrid,2020-10-24,,,,,,,,,,,,,,,,,,,,112.0,32.0,106.9,34.1,-5.099999999999994,False,Surface centrale,Surface centrale
,,,,,,,,,,,,,,,,,2.759642,,,,,,,,,,,,,2b2f8f79-ab04-4b92-b602-97bbb364961e,736,,"[72.0, 4.5]",3773585,15,,,,,0.6049272,,Left Foot,,,,"[105.7, 27.8]",Ground Pass,,40.970478,,Incomplete,,Vinícius José Paixão de Oliveira Júnior,18395.0,,,Through Ball,True,,1,From Free Kick,Ferland Mendy,3804.0,Left Back,27,Real Madrid,220,"['55b382e9-3696-4901-9f85-f88cfdfa4300', 'f2e55c46-2012-4b92-95b9-a82bf62a70c8']",23,,,,,,,,,,,,,,,,,,Real Madrid,220,00:15:23.119,Pass,,Barcelona,Real Madrid,2020-10-24,,,,,,,,,,,,,,,,,,,,72.0,4.5,105.7,27.8,33.7,True,Couloir gauche,Autre
,,,,,,,,,,,,,,,,,2.954657,,,,,,,,,,,,,30214d82-e3d3-432c-8522-a9c0b0552698,986,,"[120.0, 0.1]",3773585,22,,True,,,1.7616804,0e8fcae5-471a-4603-9248-8097271307b4,Right Foot,,,,"[112.0, 41.5]",High Pass,True,42.165863,,,,Raphaël Varane,5485.0,True,True,Inswinging,,Corner,1,From Corner,Toni Kroos,5574.0,Left Center Midfield,44,Real Madrid,220,['3e9a5d8f-292f-4470-9688-d536246d989d'],12,,,,,,,,,,,,,,,,,,Real Madrid,220,00:22:12.112,Pass,,Barcelona,Real Madrid,2020-10-24,,,,,,,,,,,,,,,,,,,,120.0,0.1,112.0,41.5,-8.0,False,Autre,Surface centrale
,,,,,,,,,,,,,,,,,1.552821,,,,,,,,,,,,,a242ffaa-63dc-4f87-8f97-6fc1997ef224,993,,"[120.0, 0.1]",3773585,22,,,,,1.7438549,f88f6565-b06b-4619-bd07-61124fa56c68,Right Foot,,,,"[113.2, 39.0]",High Pass,True,39.489872,,,,Sergio Ramos García,5201.0,True,,Inswinging,,Corner,1,From Corner,Toni Kroos,5574.0,Left Center Midfield,45,Real Madrid,220,['03ca9ec8-58bf-4772-9cac-21acd85eb8b9'],46,,,,,,,,,,,,,,,,,,Real Madrid,220,00:22:46.924,Pass,,Barcelona,Real Madrid,2020-10-24,,,,,,,,,,,,,,,,,,,,120.0,0.1,113.2,39.0,-6.799999999999997,False,Autre,Surface centrale
,,,,,,,,,,,,,,,,,3.752582,,,,,,,,,,,,,799eda8f-c784-413b-be81-b9ea861d96cf,1040,,"[58.7, 5.7]",3773585,23,,,,,0.4316508,,Right Foot,,,,"[100.6, 25.0]",High Pass,,46.131332,,,,Toni Kroos,5574.0,,,Through Ball,True,,1,From Keeper,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Wing,48,Real Madrid,220,['b4a25cda-b89f-434e-b428-d9ac5e156c1a'],38,,,,,,,,,,,,,,,,,,Real Madrid,220,00:23:38.318,Pass,,Barcelona,Real Madrid,2020-10-24,,,,,,,,,,,,,,,,,,,,58.7,5.7,100.6,25.0,41.89999999999999,True,Autre,Half-space gauche
,,,,,,,,,,,,,,,,,1.10656,,,,,,,,,,,,,0e53ba72-0478-4daf-90be-e1d8cce5dece,1044,,"[100.8, 24.5]",3773585,23,,,,,1.269074,1956eb8b-6b58-4de7-ba55-008cf495ba52,Left Foot,,,,"[106.9, 44.1]",Low Pass,,20.527298,,,,Karim Benzema,19677.0,True,,Through Ball,True,,1,From Keeper,Toni Kroos,5574.0,Left Center Midfield,48,Real Madrid,220,"['d472a98c-b4db-48f6-becd-99c31dd8954a', 'fd682ae0-c710-4d26-a237-edf60d2e2a7d']",42,,,,,,,,,,,,,,,,,,Real Madrid,220,00:23:42.110,Pass,True,Barcelona,Real Madrid,2020-10-24,,,,,,,,,,,,,,,,,,,,100.8,24.5,106.9,44.1,6.1000000000000085,False,Half-space gauche,Surface centrale
,,,,,,,,,,,,,,,,,0.881204,,,,,,,,,,,,,ed7c38fe-e3d9-4678-afa0-7968450290ed,1664,,"[104.2, 39.2]",3773585,35,,,,,1.6421038,81be416e-142a-4e5e-a6c0-fa77f0e079ec,Right Foot,,,,"[104.0, 42.0]",Ground Pass,,2.8071337,,,,Karim Benzema,19677.0,True,,,,Recovery,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,66,Real Madrid,220,['38fa46c9-5a0e-4264-affd-22c73ecd1486'],27,,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:27.335,Pass,,Barcelona,Real Madrid,2020-10-24,,,,,,,,,,,,,,,,,,,,104.2,39.2,104.0,42.0,-0.20000000000000284,False,Surface centrale,Surface centrale
,,,,,,,,,,,,,,,,,1.001514,,,,,,,,,,,,,924b2bbe-3953-4411-b371-75416f519450,2153,,"[62.8, 62.9]",3773585,45,,,,,-0.044089057,,Right Foot,,,,"[76.4, 62.3]",Low Pass,,13.613229,,,,Vinícius José Paixão de Oliveira Júnior,18395.0,,,Through Ball,True,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,82,Real Madrid,220,['fae9611b-3b64-411d-9186-10dba975f083'],31,,,,,,,,,,,,,,,,,,Real Madrid,220,00:45:31.450,Pass,,Barcelona,Real Madrid,2020-10-24,,,,,,,,,,,,,,,,,,,,62.8,62.9,76.4,62.3,13.600000000000009,False,Couloir droit,Couloir droit
,,,,,,,,,,,,,,,,,1.467971,,,,,,,,,,,,,eaef0bc9-f5e6-484a-bfdc-0bacaa3b4352,2315,,"[120.0, 80.0]",3773585,47,,,,,-1.8080031,bb186eaf-1266-44e2-aa26-714398920803,Right Foot,,,,"[111.2, 43.6]",High Pass,,37.44863,,,True,Sergio Ramos García,5201.0,True,,Outswinging,,Corner,2,From Corner,Toni Kroos,5574.0,Left Center Midfield,89,Real Madrid,220,['3851a338-b7c4-48e9-9b92-6d5e3b860265'],26,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:26.211,Pass,,Barcelona,Real Madrid,2020-10-24,,,,,,,,,,,,,,,,,,,,120.0,80.0,111.2,43.6,-8.799999999999997,False,Autre,Surface centrale
,,,,,,,,,,,,,,,,,1.247768,,,,,,,,,,,,,17026c0b-626c-4656-b387-5bfe5e0844bd,2467,,"[89.8, 20.5]",3773585,50,,,,,2.032599,0340fe8c-c633-4bf4-bd36-246da84cf834,Right Foot,,,,"[79.0, 42.2]",Ground Pass,,24.239017,,,,Carlos Henrique Casimiro,5539.0,True,,,,,2,Regular Play,Toni Kroos,5574.0,Left Center Midfield,92,Real Madrid,220,['6ca49128-6244-4265-9373-b29e5ab5f303'],18,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:18.731,Pass,,Barcelona,Real Madrid,2020-10-24,,,,,,,,,,,,,,,,,,,,89.8,20.5,79.0,42.2,-10.799999999999997,False,Half-space gauche,Distance
,,,,,,,,,,,,,,,,,1.505758,,,,,,,,,,,,,7dd0abbb-9bfc-40a5-bb03-aadf427896d9,2775,,"[94.3, 32.4]",3773585,56,,,,,-0.71289974,6ceb4734-bdea-4160-964a-3ece212a3ab5,Right Foot,,,,"[103.9, 24.1]",Ground Pass,,12.690548,,,,Karim Benzema,19677.0,True,,,,,2,From Throw In,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Wing,109,Real Madrid,220,['b83aa6da-fbff-4b47-a781-24a8d65d43fa'],48,,,,,,,,,,,,,,,,,,Real Madrid,220,00:11:48.449,Pass,,Barcelona,Real Madrid,2020-10-24,,,,,,,,,,,,,,,,,,,,94.3,32.4,103.9,24.1,9.600000000000009,False,Autre,Autre
,,,,,,,,,,,,,,,,,0.997099,,,,,,,,,,,,,92897042-15a7-41dc-b405-bedfc474fff4,3815,,"[107.2, 70.5]",3773585,85,,,,,-1.6583766,6efdbcdd-0623-400d-a3c3-e101ec35a088,Right Foot,True,,,"[105.4, 50.0]",Ground Pass,,20.578873,,,,Toni Kroos,5574.0,True,,,,,2,Regular Play,Lucas Vázquez Iglesias,5200.0,Right Back,156,Real Madrid,220,['22e4f314-763c-49e8-a0b7-b7be6d91c7ec'],9,,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:09.412,Pass,,Barcelona,Real Madrid,2020-10-24,,,,,,,,,,,,,,,,,,,,107.2,70.5,105.4,50.0,-1.7999999999999972,False,Autre,Surface centrale
