distance_to_goal,angle_to_goal,is_header,is_penalty,is_freekick,is_open_play,x_norm,y_center_dist,distance_sq,n_defenders_in_cone,n_defenders_closer,dist_nearest_defender,gk_dist_center_goal,gk_dist_to_shooter,n_defenders_total,team_ratio_cone,is_goal,xg_statsbomb,xg_xgboost,xg_logreg
7.647875521999555,52.007808524816994,1,0,0,1,0.9433333333333334,3.5,58.48999999999996,0,6,0.5099019513592773,0.943398113205658,6.708203932499369,10,0.0,0,0.102099925,0.06393595,0.050927951290670424
13.401492454200769,33.235090754013726,0,0,0,1,0.8883333333333333,0.20000000000000284,179.60000000000014,0,0,1.2041594578792183,3.2984845004941303,10.217631819555844,6,0.0,0,0.27210635,0.0117168,0.2531143097129708
17.301156030739676,26.034414434389163,0,0,0,1,0.8558333333333333,0.20000000000000284,299.32999999999987,2,5,1.2999999999999972,2.5,14.801351289662708,6,0.0,0,0.029511923,0.0009613818,0.06271150011886466
8.723531395025757,45.70615709129242,1,0,0,1,0.9358333333333333,4.100000000000001,76.10000000000004,1,1,0.5099019513592787,1.7720045146669376,6.997142273814361,9,0.0,0,0.08104959,0.0146714,0.14881258747423262
34.89670471548854,13.006663713012456,0,0,0,1,0.7108333333333333,3.700000000000003,1217.78,0,9,2.360084744241197,2.630589287593175,32.26918034285966,9,0.0,0,0.018411724,0.0015454825,0.003445420987518103
21.681328372588244,16.858398769730783,0,0,0,1,0.8566666666666667,13.2,470.08,0,3,4.579301256742126,2.475883680627989,19.220041623263985,7,0.0,0,0.06166864,0.0053932723,0.03706248762464202
16.058953888718904,27.141025084700832,0,0,0,1,0.8708333333333333,4.200000000000003,257.89,0,3,5.162363799656117,2.7018512172212565,13.6312141792285,8,0.0,0,0.15770543,0.0032942267,0.06491269558810234
10.043903623591778,28.66340275665002,0,0,0,1,0.9516666666666667,8.200000000000003,100.88000000000004,0,2,0.7000000000000028,5.968249324550707,4.110960958218896,8,0.0,0,0.1677268,0.09957196,0.15984977069226278
9.924716620639604,36.02737338896504,0,0,0,1,0.9375,6.5,98.5,1,2,8.228000972289687,1.4317821063276335,8.558621384311845,8,0.0,0,0.16929331,0.11315992,0.10704078198108612
7.864477096412707,53.339019496726976,1,0,0,1,0.9358333333333333,1.6000000000000014,61.850000000000044,1,2,3.8600518131237593,1.5556349186104015,7.130918594402837,8,1.0,0,0.15622824,0.016073316,0.0760300278910165
26.00173071162764,17.490084967880964,0,0,0,1,0.7833333333333333,0.29999999999999716,676.09,1,5,5.571355310873651,2.202271554554527,23.803361107205003,6,0.0,0,0.04361772,0.0018226071,0.02879180997941199
14.764823060233395,30.037266323895818,0,0,0,1,0.8783333333333334,2.200000000000003,217.99999999999983,1,2,2.299999999999997,14.042791745233572,2.332380757938114,6,0.0,1,0.29433554,0.04182847,0.44669010586679725
13.160927019021115,30.336363019594664,0,0,0,1,0.9041666666666667,6.399999999999999,173.21,0,1,1.2206555615733719,11.884864324004717,1.33416640641263,10,0.0,0,0.14145768,0.008906092,0.2430290108675928
4.651881339845206,70.58244586437299,0,0,0,1,0.9833333333333333,4.200000000000003,21.640000000000025,1,1,1.077032961426903,2.6476404589747466,2.193171219946132,9,0.0,0,0.28106615,0.21010566,0.33987778136778507
28.469281690973514,14.832624482469042,0,0,0,1,0.7808333333333334,10.899999999999999,810.4999999999998,1,5,1.2999999999999972,3.3241540277189343,25.171610993339296,6,1.0,0,0.022933368,0.0011336224,0.008751601596101803
17.951323071016247,23.19068718237357,1,0,0,1,0.8633333333333333,7.299999999999997,322.25000000000017,0,2,1.72046505340853,2.280350850198277,15.976545308670458,8,0.0,0,0.032397743,0.04817631,0.05433610271139484
14.989329538041387,28.562730517359746,0,0,0,1,0.8816666666666666,4.799999999999997,224.68000000000004,3,7,2.0880613017821084,1.6643316977093257,13.727709204379291,10,0.0,0,0.051326882,0.0058863848,0.01769977634295127
7.286288492778747,48.82172920197018,1,0,0,1,0.9558333333333333,5.0,53.089999999999975,0,2,1.6763054614240291,3.679673898594822,3.623534186398684,9,0.0,0,0.1198475,0.08470532,0.17400832656107304
24.413111231467404,15.422161320464697,0,0,0,1,0.8333333333333334,14.0,595.9999999999999,0,7,2.7459060435491955,2.7459060435491938,21.66887168266959,8,0.0,0,0.034823347,0.001982332,0.010928396740717362
10.430723848324243,41.87786954044802,0,0,0,1,0.9133333333333333,0.7999999999999972,108.80000000000011,2,4,1.9235384061671397,2.080865204668485,8.709190547921205,9,0.5,1,0.10194666,0.0475374,0.05230777366176464
